DOCID,Site,Contractor,Act,Activity,Date_Of_Month,Month,Year,RemindDays
"0","Mumbai","TeleDNA Communications Private Limited","Min. Wages","Form III Annual Returns","31","2","","0"
"0","Mumbai","TeleDNA Communications Private Limited","Min. Wages","Form IV Register of Overtime","25","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","National  Festival Holidays","Annual Return (as applicable)","31","2","","0"
"0","Mumbai","TeleDNA Communications Private Limited","National  Festival Holidays","Display List of Holiday","31","12","","0"
"0","Mumbai","TeleDNA Communications Private Limited","National  Festival Holidays","Register of Leave","25","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","Payment of Wages","Form I Register of Fine","25","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","Payment of Wages","Form II Register of Deduction","25","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","Payment of Wages","Form III Register of Advance","25","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","Payment of Wages","Form IV Annual Return","15","2","","0"
"0","Mumbai","TeleDNA Communications Private Limited","Payment of Wages","Form-III Register of Advance","25","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","PF","Monthly Deposit","15","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","PF","PF ECR","15","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","PF","Registration","0","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","PF","Transfer","0","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","PF","Withdrawal","0","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","Private Security","Security License","0","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","Professional Tax","Registration","0","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","Professional Tax","Remittance by Due Date","30","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","Professional Tax","Returns under the Act","30","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","S and E","Employment Register","25","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","S and E","Leave Registers","25","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","S and E","Register of Attendance","25","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","S and E","Register of Wages","25","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","S and E","Registration/Renewal/Amendments/Surrender","0","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","S and E","Submission of Returns","15","2","","0"
"0","Mumbai","TeleDNA Communications Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","TeleDNA Communications Private Limited","Standing Orders","Certified Standing Orders","30","12","","0"
"0","Mumbai","Vijay Security","Apprentices Act","Half Yearly (Form APP-2 Details of new apprentics)","30","4","","0"
"0","Mumbai","Vijay Security","Apprentices Act","Half Yearly (Form APP-3 notice of completion of training)","30","4","","0"
"0","Mumbai","Vijay Security","Apprentices Act","Return","31","2","","0"
"0","Mumbai","Vijay Security","Boilers Act","Annual Report","0","","","0"
"0","Mumbai","Vijay Security","Bonus Act","Form A Computation of Allocable Surplus","31","10","","0"
"0","Mumbai","Vijay Security","Bonus Act","Form B Set -on and set-off of Allocable Surplus","31","10","","0"
"0","Mumbai","Vijay Security","Bonus Act","Form C Register of Bonus Paid to Employees","30","11","","0"
"0","Mumbai","Vijay Security","Bonus Act","Form D Annual Return","31","12","","0"
"0","Mumbai","Vijay Security","Building and Const.","Deposition of Cess","0","","","0"
"0","Mumbai","Vijay Security","Building and Const.","Principal Employer Registration/Renewal/Amendments","0","","","0"
"0","Mumbai","Vijay Security","Building and Const.","Register Maintenance","30","2","","0"
"0","Mumbai","Vijay Security","Building and Const.","Submission of Returns","30","2","","0"
"0","Mumbai","Vijay Security","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","Vijay Security","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","Vijay Security","CLRA - Cont","Form X Employment Card","25","","","0"
"0","Mumbai","Vijay Security","CLRA - Cont","Form XI Services Certificate","25","","","0"
"0","Mumbai","Vijay Security","CLRA - Cont","Form XIX Wage Slip","25","","","0"
"0","Mumbai","Vijay Security","CLRA - Cont","Form XVI Register of Employment","25","","","0"
"0","Mumbai","Vijay Security","CLRA - Cont","Form XVII Register of wages","25","","","0"
"0","Mumbai","Vijay Security","CLRA - Cont","Form XX Register of Deductions for Damage or Loss","25","","","0"
"0","Mumbai","Vijay Security","CLRA - Cont","Form XXI Register of Fines","25","","","0"
"0","Mumbai","Vijay Security","CLRA - Cont","Form XXII Register of Advances","25","","","0"
"0","Mumbai","Vijay Security","CLRA - Cont","Form XXIII Register of Over Times","25","","","0"
"0","Mumbai","Vijay Security","CLRA - Cont","From XIII Register of workmen by Contractor","25","","","0"
"0","Mumbai","Vijay Security","CLRA - Cont","Obtaining of License as a CONTRACTOR","0","","","0"
"0","Mumbai","Vijay Security","CLRA - Cont","Status of Form V","0","","","0"
"0","Mumbai","Vijay Security","CLRA - Cont","Submission of Form VI-A (commencement of work)","0","","","0"
"0","Mumbai","Vijay Security","CLRA - Cont","Submission of Returns","31","2","","0"
"0","Mumbai","Vijay Security","CLRA - PE","Principal Employer Registration/Renewal/Amendments","0","","","0"
"0","Mumbai","Vijay Security","CLRA - PE","Register Maintenance","25","","","0"
"0","Mumbai","Vijay Security","CLRA - PE","Submission of Form VI-B","0","","","0"
"0","Mumbai","Vijay Security","CLRA - PE","Submission of Returns","15","2","","0"
"0","Mumbai","Vijay Security","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","Vijay Security","Employ Comp.","Submission of Returns","0","","","0"
"0","Mumbai","Vijay Security","Employment Exch.","Biannual Return (ER-II)","30","10","","0"
"0","Mumbai","Vijay Security","Employment Exch.","Notification/Intimation of Vacancies ( 15 days before onboarding )","0","","","0"
"0","Mumbai","Vijay Security","Employment Exch.","Quarterly Return (ER-I)","30","4","","0"
"0","Mumbai","Vijay Security","Equal Remu.","Register Maintanence (Form D)","25","","","0"
"0","Mumbai","Vijay Security","ESI","Accident Report","0","","","0"
"0","Mumbai","Vijay Security","ESI","ESIC ECR","21","","","0"
"0","Mumbai","Vijay Security","ESI","Monthly Deposit","21","","","0"
"0","Mumbai","Vijay Security","ESI","Registration","0","","","0"
"0","Mumbai","Vijay Security","ESI","Return","30","4","","0"
"0","Mumbai","Vijay Security","Explosives Act","License","0","","","0"
"0","Mumbai","Vijay Security","Factories Act","Combined Annual Return","31","2","","0"
"0","Mumbai","Vijay Security","Factories Act","Half Yearly Return","31","7","","0"
"0","Mumbai","Vijay Security","Factories Act","Leave with Wages Register","25","","","0"
"0","Mumbai","Vijay Security","Factories Act","License Obtained","0","","","0"
"0","Mumbai","Vijay Security","Factories Act","Notice of Period of Work","0","","","0"
"0","Mumbai","Vijay Security","Factories Act","Notification of Accident","0","","","0"
"0","Mumbai","Vijay Security","Factories Act","Register Maintained hoist and Lift","25","","","0"
"0","Mumbai","Vijay Security","Factories Act","Register of Compensatory Holidays","25","","","0"
"0","Mumbai","Vijay Security","Factories Act","Register of Examination of Eye Sight","30","12","","0"
"0","Mumbai","Vijay Security","Factories Act","Register of Medical Examination","30","12","","0"
"0","Mumbai","Vijay Security","Factories Act","Register of Medical Examination of Canteen Staff","30","12","","0"
"0","Mumbai","Vijay Security","Factories Act","Register of Muster Roll Adult Workers","25","","","0"
"0","Mumbai","Vijay Security","Factories Act","Register of Specially Trained Adult Workers","25","","","0"
"0","Mumbai","Vijay Security","Factories Act","Register of White Washing","30","4","","0"
"0","Mumbai","Vijay Security","Factories Act","Report of Accident and Dangerous Occuurences","0","","","0"
"0","Mumbai","Vijay Security","Factories Act","Service Card","25","","","0"
"0","Mumbai","Vijay Security","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","Vijay Security","Gratuity","Form A Notice of Opening","0","","","0"
"0","Mumbai","Vijay Security","Gratuity","Form B If Any Change Occurred","0","","","0"
"0","Mumbai","Vijay Security","Gratuity","Form L - Notice for Payment of Gratuity to Individuals","0","","","0"
"0","Mumbai","Vijay Security","Gratuity","Obtaining of Form F from Individuals","0","","","0"
"0","Mumbai","Vijay Security","Industrial Disputes","Progress Report on Constitution and functioning of Works Committee","0","","","0"
"0","Mumbai","Vijay Security","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Mumbai","Vijay Security","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","Vijay Security","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","Vijay Security","LWF","Annual Return","31","2","","0"
"0","Mumbai","Vijay Security","LWF","Register of Payment of Unclaimed Wages","31","2","","0"
"0","Mumbai","Vijay Security","LWF","Register of Wages","25","","","0"
"0","Mumbai","Vijay Security","LWF","Registration if Applicable","0","","","0"
"0","Mumbai","Vijay Security","LWF","Remittance Returns cum Challans","30","","","0"
"0","Mumbai","Vijay Security","Maternity","Register Maintenance","25","","","0"
"0","Mumbai","Vijay Security","Maternity","Submission of Annual Returns","15","2","","0"
"0","Mumbai","Vijay Security","Min. Wages","Form I Register of Fine","25","","","0"
"0","Mumbai","Vijay Security","Min. Wages","Form II Register of Deduction","25","","","0"
"0","Mumbai","Vijay Security","Min. Wages","Form III Annual Returns","31","2","","0"
"0","Mumbai","Vijay Security","Min. Wages","Form IV Register of Overtime","25","","","0"
"0","Mumbai","Vijay Security","National  Festival Holidays","Annual Return (as applicable)","31","2","","0"
"0","Mumbai","Vijay Security","National  Festival Holidays","Display List of Holiday","31","12","","0"
"0","Mumbai","Vijay Security","National  Festival Holidays","Register of Leave","25","","","0"
"0","Mumbai","Vijay Security","Payment of Wages","Form I Register of Fine","25","","","0"
"0","Mumbai","Vijay Security","Payment of Wages","Form II Register of Deduction","25","","","0"
"0","Mumbai","Vijay Security","Payment of Wages","Form III Register of Advance","25","","","0"
"0","Mumbai","Vijay Security","Payment of Wages","Form IV Annual Return","15","2","","0"
"0","Mumbai","Vijay Security","Payment of Wages","Form-III Register of Advance","25","","","0"
"0","Mumbai","Vijay Security","PF","Monthly Deposit","15","","","0"
"0","Mumbai","Vijay Security","PF","PF ECR","15","","","0"
"0","Mumbai","Vijay Security","PF","Registration","0","","","0"
"0","Mumbai","Vijay Security","PF","Transfer","0","","","0"
"0","Mumbai","Vijay Security","PF","Withdrawal","0","","","0"
"0","Mumbai","Vijay Security","Private Security","Security License","0","","","0"
"0","Mumbai","Vijay Security","Professional Tax","Registration","0","","","0"
"0","Mumbai","Vijay Security","Professional Tax","Remittance by Due Date","30","","","0"
"0","Mumbai","Vijay Security","Professional Tax","Returns under the Act","30","","","0"
"0","Mumbai","Vijay Security","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","Vijay Security","S and E","Employment Register","25","","","0"
"0","Mumbai","Vijay Security","S and E","Leave Registers","25","","","0"
"0","Mumbai","Vijay Security","S and E","Register of Attendance","25","","","0"
"0","Mumbai","Vijay Security","S and E","Register of Wages","25","","","0"
"0","Mumbai","Vijay Security","S and E","Registration/Renewal/Amendments/Surrender","0","","","0"
"0","Mumbai","Vijay Security","S and E","Submission of Returns","15","2","","0"
"0","Mumbai","Vijay Security","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","Vijay Security","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","Vijay Security","Standing Orders","Certified Standing Orders","30","12","","0"
"0","Mumbai","Viom Network Limited","Apprentices Act","Half Yearly (Form APP-2 Details of new apprentics)","30","4","","0"
"0","Mumbai","Viom Network Limited","Apprentices Act","Half Yearly (Form APP-3 notice of completion of training)","30","4","","0"
"0","Mumbai","Viom Network Limited","Apprentices Act","Return","31","2","","0"
"0","Mumbai","Viom Network Limited","Boilers Act","Annual Report","0","","","0"
"0","Mumbai","Viom Network Limited","Bonus Act","Form A Computation of Allocable Surplus","31","10","","0"
"0","Mumbai","Viom Network Limited","Bonus Act","Form B Set -on and set-off of Allocable Surplus","31","10","","0"
"0","Mumbai","Viom Network Limited","Bonus Act","Form C Register of Bonus Paid to Employees","30","11","","0"
"0","Mumbai","Viom Network Limited","Bonus Act","Form D Annual Return","31","12","","0"
"0","Mumbai","Viom Network Limited","Building and Const.","Deposition of Cess","0","","","0"
"0","Mumbai","Viom Network Limited","Building and Const.","Principal Employer Registration/Renewal/Amendments","0","","","0"
"0","Mumbai","Viom Network Limited","Building and Const.","Register Maintenance","30","2","","0"
"0","Mumbai","Viom Network Limited","Building and Const.","Submission of Returns","30","2","","0"
"0","Mumbai","Viom Network Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","Viom Network Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","Viom Network Limited","CLRA - Cont","Form X Employment Card","25","","","0"
"0","Mumbai","Viom Network Limited","CLRA - Cont","Form XI Services Certificate","25","","","0"
"0","Mumbai","Viom Network Limited","CLRA - Cont","Form XIX Wage Slip","25","","","0"
"0","Mumbai","Viom Network Limited","CLRA - Cont","Form XVI Register of Employment","25","","","0"
"0","Mumbai","Viom Network Limited","CLRA - Cont","Form XVII Register of wages","25","","","0"
"0","Mumbai","Viom Network Limited","CLRA - Cont","Form XX Register of Deductions for Damage or Loss","25","","","0"
"0","Mumbai","Viom Network Limited","CLRA - Cont","Form XXI Register of Fines","25","","","0"
"0","Mumbai","Viom Network Limited","CLRA - Cont","Form XXII Register of Advances","25","","","0"
"0","Mumbai","Viom Network Limited","CLRA - Cont","Form XXIII Register of Over Times","25","","","0"
"0","Mumbai","Viom Network Limited","CLRA - Cont","From XIII Register of workmen by Contractor","25","","","0"
"0","Mumbai","Viom Network Limited","CLRA - Cont","Obtaining of License as a CONTRACTOR","0","","","0"
"0","Mumbai","Viom Network Limited","CLRA - Cont","Status of Form V","0","","","0"
"0","Mumbai","Viom Network Limited","CLRA - Cont","Submission of Form VI-A (commencement of work)","0","","","0"
"0","Mumbai","Viom Network Limited","CLRA - Cont","Submission of Returns","31","2","","0"
"0","Mumbai","Viom Network Limited","CLRA - PE","Principal Employer Registration/Renewal/Amendments","0","","","0"
"0","Mumbai","Viom Network Limited","CLRA - PE","Register Maintenance","25","","","0"
"0","Mumbai","Viom Network Limited","CLRA - PE","Submission of Form VI-B","0","","","0"
"0","Mumbai","Viom Network Limited","CLRA - PE","Submission of Returns","15","2","","0"
"0","Mumbai","Viom Network Limited","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","Viom Network Limited","Employ Comp.","Submission of Returns","0","","","0"
"0","Mumbai","Viom Network Limited","Employment Exch.","Biannual Return (ER-II)","30","10","","0"
"0","Mumbai","Viom Network Limited","Employment Exch.","Notification/Intimation of Vacancies ( 15 days before onboarding )","0","","","0"
"0","Mumbai","Viom Network Limited","Employment Exch.","Quarterly Return (ER-I)","30","4","","0"
"0","Mumbai","Viom Network Limited","Equal Remu.","Register Maintanence (Form D)","25","","","0"
"0","Mumbai","Viom Network Limited","ESI","Accident Report","0","","","0"
"0","Mumbai","Viom Network Limited","ESI","ESIC ECR","21","","","0"
"0","Mumbai","Viom Network Limited","ESI","Monthly Deposit","21","","","0"
"0","Mumbai","Viom Network Limited","ESI","Registration","0","","","0"
"0","Mumbai","Viom Network Limited","ESI","Return","30","4","","0"
"0","Mumbai","Viom Network Limited","Explosives Act","License","0","","","0"
"0","Mumbai","Viom Network Limited","Factories Act","Combined Annual Return","31","2","","0"
"0","Mumbai","Viom Network Limited","Factories Act","Half Yearly Return","31","7","","0"
"0","Mumbai","Viom Network Limited","Factories Act","Leave with Wages Register","25","","","0"
"0","Mumbai","Viom Network Limited","Factories Act","License Obtained","0","","","0"
"0","Mumbai","Viom Network Limited","Factories Act","Notice of Period of Work","0","","","0"
"0","Mumbai","Viom Network Limited","Factories Act","Notification of Accident","0","","","0"
"0","Mumbai","Viom Network Limited","Factories Act","Register Maintained hoist and Lift","25","","","0"
"0","Mumbai","Viom Network Limited","Factories Act","Register of Compensatory Holidays","25","","","0"
"0","Mumbai","Viom Network Limited","Factories Act","Register of Examination of Eye Sight","30","12","","0"
"0","Mumbai","Viom Network Limited","Factories Act","Register of Medical Examination","30","12","","0"
"0","Mumbai","Viom Network Limited","Factories Act","Register of Medical Examination of Canteen Staff","30","12","","0"
"0","Mumbai","Viom Network Limited","Factories Act","Register of Muster Roll Adult Workers","25","","","0"
"0","Mumbai","Viom Network Limited","Factories Act","Register of Specially Trained Adult Workers","25","","","0"
"0","Mumbai","Viom Network Limited","Factories Act","Register of White Washing","30","4","","0"
"0","Mumbai","Viom Network Limited","Factories Act","Report of Accident and Dangerous Occuurences","0","","","0"
"0","Mumbai","Viom Network Limited","Factories Act","Service Card","25","","","0"
"0","Mumbai","Viom Network Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","Viom Network Limited","Gratuity","Form A Notice of Opening","0","","","0"
"0","Mumbai","Viom Network Limited","Gratuity","Form B If Any Change Occurred","0","","","0"
"0","Mumbai","Viom Network Limited","Gratuity","Form L - Notice for Payment of Gratuity to Individuals","0","","","0"
"0","Mumbai","Viom Network Limited","Gratuity","Obtaining of Form F from Individuals","0","","","0"
"0","Mumbai","Viom Network Limited","Industrial Disputes","Progress Report on Constitution and functioning of Works Committee","0","","","0"
"0","Mumbai","Viom Network Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Mumbai","Viom Network Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","Viom Network Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","Viom Network Limited","LWF","Annual Return","31","2","","0"
"0","Mumbai","Viom Network Limited","LWF","Register of Payment of Unclaimed Wages","31","2","","0"
"0","Mumbai","Viom Network Limited","LWF","Register of Wages","25","","","0"
"0","Mumbai","Viom Network Limited","LWF","Registration if Applicable","0","","","0"
"0","Mumbai","Viom Network Limited","LWF","Remittance Returns cum Challans","30","","","0"
"0","Mumbai","Viom Network Limited","Maternity","Register Maintenance","25","","","0"
"0","Mumbai","Viom Network Limited","Maternity","Submission of Annual Returns","15","2","","0"
"0","Mumbai","Viom Network Limited","Min. Wages","Form I Register of Fine","25","","","0"
"0","Mumbai","Viom Network Limited","Min. Wages","Form II Register of Deduction","25","","","0"
"0","Mumbai","Viom Network Limited","Min. Wages","Form III Annual Returns","31","2","","0"
"0","Mumbai","Viom Network Limited","Min. Wages","Form IV Register of Overtime","25","","","0"
"0","Mumbai","Viom Network Limited","National  Festival Holidays","Annual Return (as applicable)","31","2","","0"
"0","Mumbai","Viom Network Limited","National  Festival Holidays","Display List of Holiday","31","12","","0"
"0","Mumbai","Viom Network Limited","National  Festival Holidays","Register of Leave","25","","","0"
"0","Mumbai","Viom Network Limited","Payment of Wages","Form I Register of Fine","25","","","0"
"0","Mumbai","Viom Network Limited","Payment of Wages","Form II Register of Deduction","25","","","0"
"0","Mumbai","Viom Network Limited","Payment of Wages","Form III Register of Advance","25","","","0"
"0","Mumbai","Viom Network Limited","Payment of Wages","Form IV Annual Return","15","2","","0"
"0","Mumbai","Viom Network Limited","Payment of Wages","Form-III Register of Advance","25","","","0"
"0","Mumbai","Viom Network Limited","PF","Monthly Deposit","15","","","0"
"0","Mumbai","Viom Network Limited","PF","PF ECR","15","","","0"
"0","Mumbai","Viom Network Limited","PF","Registration","0","","","0"
"0","Mumbai","Viom Network Limited","PF","Transfer","0","","","0"
"0","Mumbai","Viom Network Limited","PF","Withdrawal","0","","","0"
"0","Mumbai","Viom Network Limited","Private Security","Security License","0","","","0"
"0","Mumbai","Viom Network Limited","Professional Tax","Registration","0","","","0"
"0","Mumbai","Viom Network Limited","Professional Tax","Remittance by Due Date","30","","","0"
"0","Mumbai","Viom Network Limited","Professional Tax","Returns under the Act","30","","","0"
"0","Mumbai","Viom Network Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","Viom Network Limited","S and E","Employment Register","25","","","0"
"0","Mumbai","Viom Network Limited","S and E","Leave Registers","25","","","0"
"0","Mumbai","Viom Network Limited","S and E","Register of Attendance","25","","","0"
"0","Mumbai","Viom Network Limited","S and E","Register of Wages","25","","","0"
"0","Mumbai","Viom Network Limited","S and E","Registration/Renewal/Amendments/Surrender","0","","","0"
"0","Mumbai","Viom Network Limited","S and E","Submission of Returns","15","2","","0"
"0","Mumbai","Viom Network Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","Viom Network Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","Viom Network Limited","Standing Orders","Certified Standing Orders","30","12","","0"
"0","Mumbai","Wipro Infotech Ltd.","Apprentices Act","Half Yearly (Form APP-2 Details of new apprentics)","30","4","","0"
"0","Mumbai","Wipro Infotech Ltd.","Apprentices Act","Half Yearly (Form APP-3 notice of completion of training)","30","4","","0"
"0","Mumbai","Wipro Infotech Ltd.","Apprentices Act","Return","31","2","","0"
"0","Mumbai","Wipro Infotech Ltd.","Boilers Act","Annual Report","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Bonus Act","Form A Computation of Allocable Surplus","31","10","","0"
"0","Mumbai","Wipro Infotech Ltd.","Bonus Act","Form B Set -on and set-off of Allocable Surplus","31","10","","0"
"0","Mumbai","Wipro Infotech Ltd.","Bonus Act","Form C Register of Bonus Paid to Employees","30","11","","0"
"0","Mumbai","Wipro Infotech Ltd.","Bonus Act","Form D Annual Return","31","12","","0"
"0","Mumbai","Wipro Infotech Ltd.","Building and Const.","Deposition of Cess","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Building and Const.","Principal Employer Registration/Renewal/Amendments","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Building and Const.","Register Maintenance","30","2","","0"
"0","Mumbai","Wipro Infotech Ltd.","Building and Const.","Submission of Returns","30","2","","0"
"0","Mumbai","Wipro Infotech Ltd.","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","Wipro Infotech Ltd.","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - Cont","Form X Employment Card","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - Cont","Form XI Services Certificate","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - Cont","Form XIX Wage Slip","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - Cont","Form XVI Register of Employment","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - Cont","Form XVII Register of wages","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - Cont","Form XX Register of Deductions for Damage or Loss","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - Cont","Form XXI Register of Fines","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - Cont","Form XXII Register of Advances","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - Cont","Form XXIII Register of Over Times","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - Cont","From XIII Register of workmen by Contractor","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - Cont","Obtaining of License as a CONTRACTOR","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - Cont","Status of Form V","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - Cont","Submission of Form VI-A (commencement of work)","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - Cont","Submission of Returns","31","2","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - PE","Principal Employer Registration/Renewal/Amendments","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - PE","Register Maintenance","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - PE","Submission of Form VI-B","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","CLRA - PE","Submission of Returns","15","2","","0"
"0","Mumbai","Wipro Infotech Ltd.","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Employ Comp.","Submission of Returns","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Employment Exch.","Biannual Return (ER-II)","30","10","","0"
"0","Mumbai","Wipro Infotech Ltd.","Employment Exch.","Notification/Intimation of Vacancies ( 15 days before onboarding )","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Employment Exch.","Quarterly Return (ER-I)","30","4","","0"
"0","Mumbai","Wipro Infotech Ltd.","Equal Remu.","Register Maintanence (Form D)","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","ESI","Accident Report","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","ESI","ESIC ECR","21","","","0"
"0","Mumbai","Wipro Infotech Ltd.","ESI","Monthly Deposit","21","","","0"
"0","Mumbai","Wipro Infotech Ltd.","ESI","Registration","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","ESI","Return","30","4","","0"
"0","Mumbai","Wipro Infotech Ltd.","Explosives Act","License","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Factories Act","Combined Annual Return","31","2","","0"
"0","Mumbai","Wipro Infotech Ltd.","Factories Act","Half Yearly Return","31","7","","0"
"0","Mumbai","Wipro Infotech Ltd.","Factories Act","Leave with Wages Register","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Factories Act","License Obtained","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Factories Act","Notice of Period of Work","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Factories Act","Notification of Accident","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Factories Act","Register Maintained hoist and Lift","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Factories Act","Register of Compensatory Holidays","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Factories Act","Register of Examination of Eye Sight","30","12","","0"
"0","Mumbai","Wipro Infotech Ltd.","Factories Act","Register of Medical Examination","30","12","","0"
"0","Mumbai","Wipro Infotech Ltd.","Factories Act","Register of Medical Examination of Canteen Staff","30","12","","0"
"0","Mumbai","Wipro Infotech Ltd.","Factories Act","Register of Muster Roll Adult Workers","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Factories Act","Register of Specially Trained Adult Workers","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Factories Act","Register of White Washing","30","4","","0"
"0","Mumbai","Wipro Infotech Ltd.","Factories Act","Report of Accident and Dangerous Occuurences","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Factories Act","Service Card","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Gratuity","Form A Notice of Opening","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Gratuity","Form B If Any Change Occurred","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Gratuity","Form L - Notice for Payment of Gratuity to Individuals","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Gratuity","Obtaining of Form F from Individuals","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Industrial Disputes","Progress Report on Constitution and functioning of Works Committee","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Mumbai","Wipro Infotech Ltd.","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","Wipro Infotech Ltd.","LWF","Annual Return","31","2","","0"
"0","Mumbai","Wipro Infotech Ltd.","LWF","Register of Payment of Unclaimed Wages","31","2","","0"
